"","year","siteID","treatment","abundance"
"84",1982,"1982winterc","control",8
"85",1982,"1982winterc","control",6
"86",1982,"1982winterc","control",23
"87",1982,"1982winterc","control",17
"88",1982,"1982winterc","control",354
"89",1982,"1982winterc","control",606
"90",1982,"1982winterc","control",3856
"91",1982,"1982winterc","control",2
"92",1982,"1982winterc","control",1
"93",1982,"1982winterc","control",197
"94",1982,"1982winterc","control",61
"95",1982,"1982winterc","control",8
"96",1982,"1982wintere","exclosure",5
"97",1982,"1982wintere","exclosure",2
"98",1982,"1982wintere","exclosure",15
"99",1982,"1982wintere","exclosure",42
"100",1982,"1982wintere","exclosure",1
"101",1982,"1982wintere","exclosure",161
"102",1982,"1982wintere","exclosure",1870
"103",1982,"1982wintere","exclosure",3
"104",1982,"1982wintere","exclosure",27
"105",1982,"1982wintere","exclosure",1
"106",1982,"1982wintere","exclosure",24
"107",1982,"1982wintere","exclosure",13
"108",1982,"1982wintere","exclosure",99
"109",1982,"1982wintere","exclosure",41
"110",1982,"1982wintere","exclosure",1
"111",1982,"1982winterr","removal",3
"112",1982,"1982winterr","removal",1
"113",1982,"1982winterr","removal",2
"114",1982,"1982winterr","removal",1
"115",1982,"1982winterr","removal",2
"116",1982,"1982winterr","removal",35
"117",1982,"1982winterr","removal",41
"118",1982,"1982winterr","removal",140
"119",1982,"1982winterr","removal",1555
"120",1982,"1982winterr","removal",3
"121",1982,"1982winterr","removal",1741
"122",1982,"1982winterr","removal",22
"123",1982,"1982winterr","removal",19
"124",1982,"1982winterr","removal",5
"125",1982,"1982winterr","removal",3
"126",1982,"1982winterr","removal",140
"127",1982,"1982winterr","removal",4
"128",1982,"1982winterr","removal",14
"129",1982,"1982winterr","removal",2
"130",1982,"1982winterr","removal",6
"131",1983,"1983summerc","control",26
"132",1983,"1983summerc","control",2
"133",1983,"1983summerc","control",83
"134",1983,"1983summerc","control",1081
"135",1983,"1983summerc","control",30
"136",1983,"1983summerc","control",707
"137",1983,"1983summerc","control",1
"138",1983,"1983summerc","control",20
"139",1983,"1983summerc","control",18
"140",1983,"1983summerc","control",23
"141",1983,"1983summerc","control",47
"142",1983,"1983summere","exclosure",95
"143",1983,"1983summere","exclosure",4
"144",1983,"1983summere","exclosure",66
"145",1983,"1983summere","exclosure",1331
"146",1983,"1983summere","exclosure",43
"147",1983,"1983summere","exclosure",644
"148",1983,"1983summere","exclosure",5
"149",1983,"1983summere","exclosure",17
"150",1983,"1983summere","exclosure",20
"151",1983,"1983summere","exclosure",12
"152",1983,"1983summere","exclosure",53
"153",1983,"1983summere","exclosure",29
"154",1983,"1983summerr","removal",92
"155",1983,"1983summerr","removal",5
"156",1983,"1983summerr","removal",75
"157",1983,"1983summerr","removal",1596
"158",1983,"1983summerr","removal",17
"159",1983,"1983summerr","removal",421
"160",1983,"1983summerr","removal",3
"161",1983,"1983summerr","removal",12
"162",1983,"1983summerr","removal",11
"163",1983,"1983summerr","removal",34
"164",1983,"1983summerr","removal",26
"165",1983,"1983summerr","removal",41
"166",1983,"1983winterc","control",2
"167",1983,"1983winterc","control",3
"168",1983,"1983winterc","control",20
"169",1983,"1983winterc","control",68
"170",1983,"1983winterc","control",85
"171",1983,"1983winterc","control",717
"172",1983,"1983winterc","control",3
"173",1983,"1983winterc","control",1840
"174",1983,"1983winterc","control",2904
"175",1983,"1983winterc","control",108
"176",1983,"1983winterc","control",6
"177",1983,"1983winterc","control",2
"178",1983,"1983winterc","control",17
"179",1983,"1983winterc","control",247
"180",1983,"1983winterc","control",1
"181",1983,"1983winterc","control",107
"182",1983,"1983winterc","control",43
"183",1983,"1983winterc","control",4
"184",1983,"1983wintere","exclosure",1
"185",1983,"1983wintere","exclosure",24
"186",1983,"1983wintere","exclosure",8
"187",1983,"1983wintere","exclosure",2
"188",1983,"1983wintere","exclosure",41
"189",1983,"1983wintere","exclosure",160
"190",1983,"1983wintere","exclosure",234
"191",1983,"1983wintere","exclosure",40
"192",1983,"1983wintere","exclosure",1683
"193",1983,"1983wintere","exclosure",14
"194",1983,"1983wintere","exclosure",3029
"195",1983,"1983wintere","exclosure",13
"196",1983,"1983wintere","exclosure",2
"197",1983,"1983wintere","exclosure",80
"198",1983,"1983wintere","exclosure",14
"199",1983,"1983wintere","exclosure",1
"200",1983,"1983wintere","exclosure",44
"201",1983,"1983wintere","exclosure",27
"202",1983,"1983wintere","exclosure",238
"203",1983,"1983wintere","exclosure",27
"204",1983,"1983wintere","exclosure",64
"205",1983,"1983wintere","exclosure",1
"206",1983,"1983wintere","exclosure",25
"207",1983,"1983winterr","removal",6
"208",1983,"1983winterr","removal",6
"209",1983,"1983winterr","removal",16
"210",1983,"1983winterr","removal",5
"211",1983,"1983winterr","removal",27
"212",1983,"1983winterr","removal",236
"213",1983,"1983winterr","removal",273
"214",1983,"1983winterr","removal",4
"215",1983,"1983winterr","removal",8187
"216",1983,"1983winterr","removal",5
"217",1983,"1983winterr","removal",2677
"218",1983,"1983winterr","removal",53
"219",1983,"1983winterr","removal",2
"220",1983,"1983winterr","removal",20
"221",1983,"1983winterr","removal",14
"222",1983,"1983winterr","removal",9
"223",1983,"1983winterr","removal",5
"224",1983,"1983winterr","removal",28
"225",1983,"1983winterr","removal",186
"226",1983,"1983winterr","removal",17
"227",1983,"1983winterr","removal",46
"228",1983,"1983winterr","removal",64
"229",1983,"1983winterr","removal",41
"230",1984,"1984summerc","control",72
"231",1984,"1984summerc","control",2
"232",1984,"1984summerc","control",120
"233",1984,"1984summerc","control",17
"234",1984,"1984summerc","control",10
"235",1984,"1984summerc","control",38
"236",1984,"1984summerc","control",3
"237",1984,"1984summerc","control",7
"238",1984,"1984summerc","control",19
"239",1984,"1984summerc","control",20
"240",1984,"1984summere","exclosure",8
"241",1984,"1984summere","exclosure",43
"242",1984,"1984summere","exclosure",7
"243",1984,"1984summere","exclosure",164
"244",1984,"1984summere","exclosure",9
"245",1984,"1984summere","exclosure",10
"246",1984,"1984summere","exclosure",25
"247",1984,"1984summere","exclosure",34
"248",1984,"1984summere","exclosure",5
"249",1984,"1984summere","exclosure",7
"250",1984,"1984summere","exclosure",46
"251",1984,"1984summere","exclosure",13
"252",1984,"1984summerr","removal",9
"253",1984,"1984summerr","removal",40
"254",1984,"1984summerr","removal",1
"255",1984,"1984summerr","removal",199
"256",1984,"1984summerr","removal",2
"257",1984,"1984summerr","removal",4
"258",1984,"1984summerr","removal",34
"259",1984,"1984summerr","removal",31
"260",1984,"1984summerr","removal",4
"261",1984,"1984summerr","removal",13
"262",1984,"1984summerr","removal",22
"263",1984,"1984summerr","removal",15
"264",1984,"1984winterc","control",11
"265",1984,"1984winterc","control",4
"266",1984,"1984winterc","control",190
"267",1984,"1984winterc","control",217
"268",1984,"1984winterc","control",257
"269",1984,"1984winterc","control",280
"270",1984,"1984winterc","control",2
"271",1984,"1984winterc","control",13646
"272",1984,"1984winterc","control",160
"273",1984,"1984winterc","control",294
"274",1984,"1984winterc","control",23
"275",1984,"1984winterc","control",8
"276",1984,"1984winterc","control",1
"277",1984,"1984winterc","control",7
"278",1984,"1984winterc","control",149
"279",1984,"1984winterc","control",9
"280",1984,"1984winterc","control",17
"281",1984,"1984winterc","control",41
"282",1984,"1984winterc","control",65
"283",1984,"1984winterc","control",19
"284",1984,"1984wintere","exclosure",32
"285",1984,"1984wintere","exclosure",22
"286",1984,"1984wintere","exclosure",156
"287",1984,"1984wintere","exclosure",35
"288",1984,"1984wintere","exclosure",482
"289",1984,"1984wintere","exclosure",172
"290",1984,"1984wintere","exclosure",64
"291",1984,"1984wintere","exclosure",19
"292",1984,"1984wintere","exclosure",16318
"293",1984,"1984wintere","exclosure",202
"294",1984,"1984wintere","exclosure",131
"295",1984,"1984wintere","exclosure",458
"296",1984,"1984wintere","exclosure",4
"297",1984,"1984wintere","exclosure",224
"298",1984,"1984wintere","exclosure",262
"299",1984,"1984wintere","exclosure",3
"300",1984,"1984wintere","exclosure",22
"301",1984,"1984wintere","exclosure",665
"302",1984,"1984wintere","exclosure",61
"303",1984,"1984wintere","exclosure",94
"304",1984,"1984wintere","exclosure",16
"305",1984,"1984wintere","exclosure",875
"306",1984,"1984wintere","exclosure",6
"307",1984,"1984wintere","exclosure",42
"308",1984,"1984wintere","exclosure",3
"309",1984,"1984winterr","removal",22
"310",1984,"1984winterr","removal",41
"311",1984,"1984winterr","removal",134
"312",1984,"1984winterr","removal",104
"313",1984,"1984winterr","removal",174
"314",1984,"1984winterr","removal",322
"315",1984,"1984winterr","removal",16
"316",1984,"1984winterr","removal",1
"317",1984,"1984winterr","removal",28481
"318",1984,"1984winterr","removal",62
"319",1984,"1984winterr","removal",169
"320",1984,"1984winterr","removal",811
"321",1984,"1984winterr","removal",20
"322",1984,"1984winterr","removal",17
"323",1984,"1984winterr","removal",95
"324",1984,"1984winterr","removal",4
"325",1984,"1984winterr","removal",192
"326",1984,"1984winterr","removal",68
"327",1984,"1984winterr","removal",54
"328",1984,"1984winterr","removal",6
"329",1984,"1984winterr","removal",376
"330",1984,"1984winterr","removal",6
"331",1984,"1984winterr","removal",31
"332",1984,"1984winterr","removal",2
"333",1985,"1985summerc","control",100
"334",1985,"1985summerc","control",5
"335",1985,"1985summerc","control",53
"336",1985,"1985summerc","control",50
"337",1985,"1985summerc","control",9
"338",1985,"1985summerc","control",17
"339",1985,"1985summerc","control",74
"340",1985,"1985summerc","control",2
"341",1985,"1985summerc","control",9
"342",1985,"1985summerc","control",16
"343",1985,"1985summerc","control",5
"344",1985,"1985summere","exclosure",3
"345",1985,"1985summere","exclosure",37
"346",1985,"1985summere","exclosure",5
"347",1985,"1985summere","exclosure",52
"348",1985,"1985summere","exclosure",38
"349",1985,"1985summere","exclosure",12
"350",1985,"1985summere","exclosure",75
"351",1985,"1985summere","exclosure",142
"352",1985,"1985summere","exclosure",2
"353",1985,"1985summere","exclosure",3
"354",1985,"1985summere","exclosure",31
"355",1985,"1985summere","exclosure",15
"356",1985,"1985summerr","removal",3
"357",1985,"1985summerr","removal",8
"358",1985,"1985summerr","removal",8
"359",1985,"1985summerr","removal",89
"360",1985,"1985summerr","removal",10
"361",1985,"1985summerr","removal",7
"362",1985,"1985summerr","removal",62
"363",1985,"1985summerr","removal",111
"364",1985,"1985summerr","removal",4
"365",1985,"1985summerr","removal",10
"366",1985,"1985summerr","removal",15
"367",1985,"1985summerr","removal",9
"368",1985,"1985winterc","control",5
"369",1985,"1985winterc","control",304
"370",1985,"1985winterc","control",4
"371",1985,"1985winterc","control",70
"372",1985,"1985winterc","control",68
"373",1985,"1985winterc","control",192
"374",1985,"1985winterc","control",2
"375",1985,"1985winterc","control",2932
"376",1985,"1985winterc","control",32
"377",1985,"1985winterc","control",156
"378",1985,"1985winterc","control",1
"379",1985,"1985winterc","control",10
"380",1985,"1985winterc","control",120
"381",1985,"1985winterc","control",1
"382",1985,"1985winterc","control",14
"383",1985,"1985winterc","control",112
"384",1985,"1985winterc","control",11
"385",1985,"1985winterc","control",3
"386",1985,"1985winterc","control",16
"387",1985,"1985winterc","control",27
"388",1985,"1985winterc","control",46
"389",1985,"1985wintere","exclosure",6
"390",1985,"1985wintere","exclosure",33
"391",1985,"1985wintere","exclosure",149
"392",1985,"1985wintere","exclosure",30
"393",1985,"1985wintere","exclosure",137
"394",1985,"1985wintere","exclosure",98
"395",1985,"1985wintere","exclosure",104
"396",1985,"1985wintere","exclosure",2159
"397",1985,"1985wintere","exclosure",38
"398",1985,"1985wintere","exclosure",151
"399",1985,"1985wintere","exclosure",144
"400",1985,"1985wintere","exclosure",5
"401",1985,"1985wintere","exclosure",29
"402",1985,"1985wintere","exclosure",1049
"403",1985,"1985wintere","exclosure",9
"404",1985,"1985wintere","exclosure",131
"405",1985,"1985wintere","exclosure",88
"406",1985,"1985wintere","exclosure",123
"407",1985,"1985wintere","exclosure",10
"408",1985,"1985wintere","exclosure",186
"409",1985,"1985wintere","exclosure",4
"410",1985,"1985wintere","exclosure",55
"411",1985,"1985wintere","exclosure",14
"412",1985,"1985winterr","removal",8
"413",1985,"1985winterr","removal",29
"414",1985,"1985winterr","removal",49
"415",1985,"1985winterr","removal",51
"416",1985,"1985winterr","removal",52
"417",1985,"1985winterr","removal",60
"418",1985,"1985winterr","removal",64
"419",1985,"1985winterr","removal",5
"420",1985,"1985winterr","removal",3889
"421",1985,"1985winterr","removal",27
"422",1985,"1985winterr","removal",89
"423",1985,"1985winterr","removal",508
"424",1985,"1985winterr","removal",42
"425",1985,"1985winterr","removal",1
"426",1985,"1985winterr","removal",3
"427",1985,"1985winterr","removal",328
"428",1985,"1985winterr","removal",3
"429",1985,"1985winterr","removal",79
"430",1985,"1985winterr","removal",71
"431",1985,"1985winterr","removal",53
"432",1985,"1985winterr","removal",1
"433",1985,"1985winterr","removal",451
"434",1985,"1985winterr","removal",1
"435",1985,"1985winterr","removal",29
"436",1985,"1985winterr","removal",17
"437",1986,"1986summerc","control",7
"438",1986,"1986summerc","control",101
"439",1986,"1986summerc","control",30
"440",1986,"1986summerc","control",76
"441",1986,"1986summerc","control",19
"442",1986,"1986summerc","control",124
"443",1986,"1986summerc","control",27
"444",1986,"1986summerc","control",603
"445",1986,"1986summerc","control",12
"446",1986,"1986summerc","control",20
"447",1986,"1986summerc","control",21
"448",1986,"1986summerc","control",19
"449",1986,"1986summere","exclosure",104
"450",1986,"1986summere","exclosure",45
"451",1986,"1986summere","exclosure",97
"452",1986,"1986summere","exclosure",109
"453",1986,"1986summere","exclosure",13
"454",1986,"1986summere","exclosure",104
"455",1986,"1986summere","exclosure",11
"456",1986,"1986summere","exclosure",306
"457",1986,"1986summere","exclosure",20
"458",1986,"1986summere","exclosure",8
"459",1986,"1986summere","exclosure",37
"460",1986,"1986summere","exclosure",48
"461",1986,"1986summerr","removal",49
"462",1986,"1986summerr","removal",46
"463",1986,"1986summerr","removal",25
"464",1986,"1986summerr","removal",164
"465",1986,"1986summerr","removal",11
"466",1986,"1986summerr","removal",225
"467",1986,"1986summerr","removal",29
"468",1986,"1986summerr","removal",675
"469",1986,"1986summerr","removal",13
"470",1986,"1986summerr","removal",45
"471",1986,"1986summerr","removal",21
"472",1986,"1986summerr","removal",13
"473",1986,"1986winterc","control",11
"474",1986,"1986winterc","control",275
"475",1986,"1986winterc","control",11
"476",1986,"1986winterc","control",15
"477",1986,"1986winterc","control",15
"478",1986,"1986winterc","control",33
"479",1986,"1986winterc","control",4
"480",1986,"1986winterc","control",599
"481",1986,"1986winterc","control",62
"482",1986,"1986winterc","control",263
"483",1986,"1986winterc","control",1
"484",1986,"1986winterc","control",1
"485",1986,"1986winterc","control",138
"486",1986,"1986winterc","control",1703
"487",1986,"1986winterc","control",2
"488",1986,"1986winterc","control",14
"489",1986,"1986winterc","control",24
"490",1986,"1986winterc","control",6
"491",1986,"1986winterc","control",4
"492",1986,"1986winterc","control",6
"493",1986,"1986winterc","control",46
"494",1986,"1986winterc","control",15
"495",1986,"1986wintere","exclosure",4
"496",1986,"1986wintere","exclosure",46
"497",1986,"1986wintere","exclosure",160
"498",1986,"1986wintere","exclosure",41
"499",1986,"1986wintere","exclosure",5
"500",1986,"1986wintere","exclosure",26
"501",1986,"1986wintere","exclosure",14
"502",1986,"1986wintere","exclosure",306
"503",1986,"1986wintere","exclosure",67
"504",1986,"1986wintere","exclosure",362
"505",1986,"1986wintere","exclosure",235
"506",1986,"1986wintere","exclosure",24
"507",1986,"1986wintere","exclosure",2
"508",1986,"1986wintere","exclosure",2851
"509",1986,"1986wintere","exclosure",4
"510",1986,"1986wintere","exclosure",65
"511",1986,"1986wintere","exclosure",12
"512",1986,"1986wintere","exclosure",4
"513",1986,"1986wintere","exclosure",1
"514",1986,"1986wintere","exclosure",73
"515",1986,"1986wintere","exclosure",28
"516",1986,"1986wintere","exclosure",2
"517",1986,"1986winterr","removal",3
"518",1986,"1986winterr","removal",40
"519",1986,"1986winterr","removal",76
"520",1986,"1986winterr","removal",138
"521",1986,"1986winterr","removal",9
"522",1986,"1986winterr","removal",66
"523",1986,"1986winterr","removal",10
"524",1986,"1986winterr","removal",4
"525",1986,"1986winterr","removal",382
"526",1986,"1986winterr","removal",21
"527",1986,"1986winterr","removal",120
"528",1986,"1986winterr","removal",190
"529",1986,"1986winterr","removal",52
"530",1986,"1986winterr","removal",4
"531",1986,"1986winterr","removal",2602
"532",1986,"1986winterr","removal",59
"533",1986,"1986winterr","removal",13
"534",1986,"1986winterr","removal",3
"535",1986,"1986winterr","removal",331
"536",1986,"1986winterr","removal",18
"537",1986,"1986winterr","removal",3
"538",1987,"1987summerc","control",59
"539",1987,"1987summerc","control",220
"540",1987,"1987summerc","control",239
"541",1987,"1987summerc","control",686
"542",1987,"1987summerc","control",64
"543",1987,"1987summerc","control",1028
"544",1987,"1987summerc","control",461
"545",1987,"1987summerc","control",1062
"546",1987,"1987summerc","control",41
"547",1987,"1987summerc","control",250
"548",1987,"1987summerc","control",34
"549",1987,"1987summerc","control",105
"550",1987,"1987summere","exclosure",901
"551",1987,"1987summere","exclosure",109
"552",1987,"1987summere","exclosure",360
"553",1987,"1987summere","exclosure",723
"554",1987,"1987summere","exclosure",50
"555",1987,"1987summere","exclosure",963
"556",1987,"1987summere","exclosure",559
"557",1987,"1987summere","exclosure",717
"558",1987,"1987summere","exclosure",39
"559",1987,"1987summere","exclosure",137
"560",1987,"1987summere","exclosure",49
"561",1987,"1987summere","exclosure",198
"562",1987,"1987summerr","removal",518
"563",1987,"1987summerr","removal",118
"564",1987,"1987summerr","removal",55
"565",1987,"1987summerr","removal",722
"566",1987,"1987summerr","removal",21
"567",1987,"1987summerr","removal",1045
"568",1987,"1987summerr","removal",597
"569",1987,"1987summerr","removal",921
"570",1987,"1987summerr","removal",12
"571",1987,"1987summerr","removal",304
"572",1987,"1987summerr","removal",28
"573",1987,"1987summerr","removal",40
"574",1987,"1987winterc","control",4
"575",1987,"1987winterc","control",5
"576",1987,"1987winterc","control",210
"577",1987,"1987winterc","control",29
"578",1987,"1987winterc","control",30
"579",1987,"1987winterc","control",168
"580",1987,"1987winterc","control",207
"581",1987,"1987winterc","control",3
"582",1987,"1987winterc","control",1590
"583",1987,"1987winterc","control",56
"584",1987,"1987winterc","control",925
"585",1987,"1987winterc","control",10
"586",1987,"1987winterc","control",1
"587",1987,"1987winterc","control",30
"588",1987,"1987winterc","control",9
"589",1987,"1987winterc","control",6876
"590",1987,"1987winterc","control",21
"591",1987,"1987winterc","control",5
"592",1987,"1987winterc","control",118
"593",1987,"1987winterc","control",9
"594",1987,"1987winterc","control",52
"595",1987,"1987winterc","control",17
"596",1987,"1987winterc","control",15
"597",1987,"1987winterc","control",105
"598",1987,"1987winterc","control",79
"599",1987,"1987wintere","exclosure",10
"600",1987,"1987wintere","exclosure",132
"601",1987,"1987wintere","exclosure",130
"602",1987,"1987wintere","exclosure",133
"603",1987,"1987wintere","exclosure",28
"604",1987,"1987wintere","exclosure",308
"605",1987,"1987wintere","exclosure",108
"606",1987,"1987wintere","exclosure",2
"607",1987,"1987wintere","exclosure",923
"608",1987,"1987wintere","exclosure",111
"609",1987,"1987wintere","exclosure",1068
"610",1987,"1987wintere","exclosure",821
"611",1987,"1987wintere","exclosure",16
"612",1987,"1987wintere","exclosure",41
"613",1987,"1987wintere","exclosure",5500
"614",1987,"1987wintere","exclosure",4
"615",1987,"1987wintere","exclosure",19
"616",1987,"1987wintere","exclosure",151
"617",1987,"1987wintere","exclosure",85
"618",1987,"1987wintere","exclosure",72
"619",1987,"1987wintere","exclosure",53
"620",1987,"1987wintere","exclosure",887
"621",1987,"1987wintere","exclosure",1
"622",1987,"1987wintere","exclosure",100
"623",1987,"1987wintere","exclosure",13
"624",1987,"1987winterr","removal",13
"625",1987,"1987winterr","removal",115
"626",1987,"1987winterr","removal",83
"627",1987,"1987winterr","removal",225
"628",1987,"1987winterr","removal",18
"629",1987,"1987winterr","removal",346
"630",1987,"1987winterr","removal",38
"631",1987,"1987winterr","removal",4
"632",1987,"1987winterr","removal",955
"633",1987,"1987winterr","removal",105
"634",1987,"1987winterr","removal",496
"635",1987,"1987winterr","removal",493
"636",1987,"1987winterr","removal",101
"637",1987,"1987winterr","removal",6
"638",1987,"1987winterr","removal",5
"639",1987,"1987winterr","removal",7023
"640",1987,"1987winterr","removal",5
"641",1987,"1987winterr","removal",4
"642",1987,"1987winterr","removal",64
"643",1987,"1987winterr","removal",78
"644",1987,"1987winterr","removal",77
"645",1987,"1987winterr","removal",18
"646",1987,"1987winterr","removal",702
"647",1987,"1987winterr","removal",1
"648",1987,"1987winterr","removal",37
"649",1987,"1987winterr","removal",33
"650",1988,"1988summerc","control",37
"651",1988,"1988summerc","control",1
"652",1988,"1988summerc","control",33
"653",1988,"1988summerc","control",10
"654",1988,"1988summerc","control",39
"655",1988,"1988summerc","control",614
"656",1988,"1988summerc","control",5
"657",1988,"1988summerc","control",1
"658",1988,"1988summerc","control",63
"659",1988,"1988summerc","control",37
"660",1988,"1988summerc","control",6
"661",1988,"1988summerc","control",1
"662",1988,"1988summerc","control",1270
"663",1988,"1988summerc","control",8
"664",1988,"1988summerc","control",3
"665",1988,"1988summerc","control",1
"666",1988,"1988summerc","control",7
"667",1988,"1988summerc","control",6
"668",1988,"1988summerc","control",11
"669",1988,"1988summerc","control",29
"670",1988,"1988summerc","control",2
"671",1988,"1988summerc","control",37
"672",1988,"1988summere","exclosure",378
"673",1988,"1988summere","exclosure",41
"674",1988,"1988summere","exclosure",15
"675",1988,"1988summere","exclosure",163
"676",1988,"1988summere","exclosure",530
"677",1988,"1988summere","exclosure",29
"678",1988,"1988summere","exclosure",1
"679",1988,"1988summere","exclosure",1
"680",1988,"1988summere","exclosure",26
"681",1988,"1988summere","exclosure",35
"682",1988,"1988summere","exclosure",7
"683",1988,"1988summere","exclosure",4
"684",1988,"1988summere","exclosure",977
"685",1988,"1988summere","exclosure",4
"686",1988,"1988summere","exclosure",6
"687",1988,"1988summere","exclosure",10
"688",1988,"1988summere","exclosure",34
"689",1988,"1988summere","exclosure",13
"690",1988,"1988summere","exclosure",7
"691",1988,"1988summere","exclosure",39
"692",1988,"1988summere","exclosure",20
"693",1988,"1988summerr","removal",351
"694",1988,"1988summerr","removal",33
"695",1988,"1988summerr","removal",12
"696",1988,"1988summerr","removal",22
"697",1988,"1988summerr","removal",362
"698",1988,"1988summerr","removal",10
"699",1988,"1988summerr","removal",4
"700",1988,"1988summerr","removal",18
"701",1988,"1988summerr","removal",20
"702",1988,"1988summerr","removal",4
"703",1988,"1988summerr","removal",3
"704",1988,"1988summerr","removal",1292
"705",1988,"1988summerr","removal",19
"706",1988,"1988summerr","removal",2
"707",1988,"1988summerr","removal",23
"708",1988,"1988summerr","removal",24
"709",1988,"1988summerr","removal",8
"710",1988,"1988summerr","removal",3
"711",1988,"1988summerr","removal",16
"712",1988,"1988summerr","removal",10
"713",1988,"1988winterc","control",14
"714",1988,"1988winterc","control",36
"715",1988,"1988winterc","control",11
"716",1988,"1988winterc","control",4
"717",1988,"1988winterc","control",43
"718",1988,"1988winterc","control",2
"719",1988,"1988winterc","control",65
"720",1988,"1988winterc","control",19
"721",1988,"1988winterc","control",4
"722",1988,"1988winterc","control",768
"723",1988,"1988winterc","control",13
"724",1988,"1988winterc","control",347
"725",1988,"1988winterc","control",10
"726",1988,"1988winterc","control",1
"727",1988,"1988winterc","control",144
"728",1988,"1988winterc","control",11
"729",1988,"1988winterc","control",1
"730",1988,"1988winterc","control",3685
"731",1988,"1988winterc","control",11
"732",1988,"1988winterc","control",4
"733",1988,"1988winterc","control",27
"734",1988,"1988winterc","control",3
"735",1988,"1988winterc","control",3
"736",1988,"1988winterc","control",3
"737",1988,"1988winterc","control",12
"738",1988,"1988winterc","control",11
"739",1988,"1988winterc","control",1
"740",1988,"1988winterc","control",3
"741",1988,"1988winterc","control",21
"742",1988,"1988winterc","control",3
"743",1988,"1988winterc","control",38
"744",1988,"1988wintere","exclosure",2
"745",1988,"1988wintere","exclosure",229
"746",1988,"1988wintere","exclosure",56
"747",1988,"1988wintere","exclosure",18
"748",1988,"1988wintere","exclosure",11
"749",1988,"1988wintere","exclosure",315
"750",1988,"1988wintere","exclosure",2
"751",1988,"1988wintere","exclosure",72
"752",1988,"1988wintere","exclosure",20
"753",1988,"1988wintere","exclosure",23
"754",1988,"1988wintere","exclosure",627
"755",1988,"1988wintere","exclosure",4
"756",1988,"1988wintere","exclosure",106
"757",1988,"1988wintere","exclosure",247
"758",1988,"1988wintere","exclosure",2
"759",1988,"1988wintere","exclosure",5
"760",1988,"1988wintere","exclosure",6
"761",1988,"1988wintere","exclosure",3637
"762",1988,"1988wintere","exclosure",4
"763",1988,"1988wintere","exclosure",1
"764",1988,"1988wintere","exclosure",27
